Date,Precipitation,Temperature ,Relative Humidity,Wind Speed 
10/13/2011,3.8,25.37,90.83,8.24
10/14/2011,2.3,25.82,90.75,9.13
10/15/2011,8.3,25.43,94.54,3.37
10/16/2011,1.2,25.69,90.54,4.13
10/17/2011,0.4,25.48,89.17,11.07
10/18/2011,0,25.88,85.12,17.94
10/19/2011,0.1,25.9,83.67,19.15
10/20/2011,0.1,25.62,86.46,18.29
10/21/2011,0.1,25.53,83.79,19.61
10/22/2011,1.3,25.61,84.75,17.34
10/23/2011,0,25.72,85.83,17.34
10/24/2011,0,25.73,84.5,18.48
10/25/2011,1.1,25.5,84.54,20.76
10/26/2011,0,25.84,82.88,22.76
10/27/2011,0,25,83.5,23.08
10/28/2011,0,25.84,78.21,24.26
10/29/2011,0,26,76.54,25.19
10/30/2011,0,25.69,77.62,24.25
10/31/2011,0,25.31,79.71,22.9
11/1/2011,0,25.81,78.33,21.66
11/2/2011,0,26.21,77.58,23.05
11/3/2011,0,26.65,77.92,20.5
11/4/2011,0.1,26.86,80.58,14.59
11/5/2011,8.3,25.2,95.79,9.98
11/6/2011,4.6,25.05,94.92,6.58
11/7/2011,7.5,25.45,94.42,10.09
11/8/2011,0,26.09,88.75,12.58
11/9/2011,2.3,25.43,90.92,7.56
11/10/2011,0,24.98,87.88,9.91
11/11/2011,0,25.09,85.29,16.58
11/12/2011,0,24.59,84.5,18.93
11/13/2011,0,24.86,83.54,22.26
11/14/2011,0,25.54,81.88,23.65
11/15/2011,0,25.76,78.58,24.2
11/16/2011,0,26.03,79.92,17.68
11/17/2011,0.2,25.41,87.92,8.68
11/18/2011,1,25.54,90.17,9.12
11/19/2011,0,25.17,87.17,15.61
11/20/2011,0,24.81,80.79,23.63
11/21/2011,0.4,25.48,80.21,24.78
11/22/2011,0,25.78,79.58,27.6
11/23/2011,0,26.46,72.88,31.29
11/24/2011,0,25.22,76.5,30.37
11/25/2011,0,24.85,79.67,25.73
11/26/2011,0,25.72,78.04,23.33
11/27/2011,0,25.43,81.38,22.97
11/28/2011,0,24.93,82.04,20.69
11/29/2011,0,24.8,82.21,20.46
11/30/2011,0,25.29,81.29,20.5
12/1/2011,0,25.65,80.38,23.81
12/2/2011,0,24.43,77.21,28.91
12/3/2011,0,22.91,77.46,25.93
12/4/2011,0,23.8,77.04,19.38
12/5/2011,0,25.37,79.46,11.42
12/6/2011,0,24.94,87,10.85
12/7/2011,0,25.42,85.17,19.64
12/8/2011,0,24.61,88.17,18.47
12/9/2011,1.3,24.49,81.58,29.77
12/10/2011,0,24.44,70.17,36.93
12/11/2011,0,23.13,66.04,34.75
12/12/2011,0,23.4,68.75,27.99
12/13/2011,0.1,24.05,77.96,25.52
12/14/2011,0,24.76,79.62,24.26
12/15/2011,0,24.78,80.46,26.08
12/16/2011,0,24.51,80.71,30.33
12/17/2011,0.1,24.62,77.29,35.05
12/18/2011,0,24.84,73.08,34.39
12/19/2011,0,24.32,71.75,34.3
12/20/2011,6.3,23.06,86.17,26.36
12/21/2011,0,24.75,83.5,25.64
12/22/2011,0,24.76,80.29,29.53
12/23/2011,0,24.36,78.12,31.5
12/24/2011,0,22.16,73.71,37.32
12/25/2011,0,21.33,68.96,36.07
12/26/2011,0,21.78,75.12,28.69
12/27/2011,0,23.32,79.38,28.8
12/28/2011,0,23.86,74.29,28.07
12/29/2011,0,24.42,68.79,27.51
12/30/2011,0,24.08,76.67,27.13
12/31/2011,0,24.73,78.21,25.71
1/1/2012,0,24.41,81.38,26.22
1/2/2012,0,23.77,78.08,26.7
1/3/2012,0,22.6,79.79,22.17
1/4/2012,0,23.17,77.83,23.38
1/5/2012,0,23.74,78.67,24.77
1/6/2012,0,24.73,75.46,24.69
1/7/2012,0,24.83,69.71,31.75
1/8/2012,0,23.94,66.71,31.93
1/9/2012,0,23.71,64.88,31.94
1/10/2012,0,24.42,69.71,29.66
1/11/2012,0.7,24.19,75.21,31.4
1/12/2012,0,25.36,75.71,30.19
1/13/2012,0,25.34,75.71,27.56
1/14/2012,0,25.06,78,22.85
1/15/2012,0,25.01,82.29,15.04
1/16/2012,0,23.88,88.12,10.76
1/17/2012,0,24.08,85.42,14.61
1/18/2012,0,24.78,84,14.9
1/19/2012,0,24.48,83.79,16.36
1/20/2012,0,24.63,80.08,18.7
1/21/2012,0,23.48,72.71,17.64
1/22/2012,0,23.39,73.5,17.27
1/23/2012,0,23.73,73.96,22.47
1/24/2012,0,24.2,73.46,23.3
1/25/2012,0,24.3,72.25,27.11
1/26/2012,0,23.68,72.21,28.31
1/27/2012,0,24.4,70,25.63
1/28/2012,0,24.99,71.71,23.69
1/29/2012,0,25.42,76.12,26.5
1/30/2012,0,25.37,76.88,25.52
1/31/2012,0,25.67,72.92,28.75
2/1/2012,0,25.44,72.17,27.89
2/2/2012,0,25.43,72.62,24.98
2/3/2012,0,24.89,74.58,26.56
2/4/2012,0,25.62,70.08,23.61
2/5/2012,0,25.09,78.25,19.7
2/6/2012,0,24.56,78.17,13.29
2/7/2012,0,25.21,80.29,6.98
2/8/2012,0,25.06,77.67,18.47
2/9/2012,0,24.28,73.75,24.25
2/10/2012,0,24.58,69.75,23.63
2/11/2012,0,25.13,65.71,26.03
2/12/2012,0,25.15,64.46,25.96
2/13/2012,0,24.54,69.17,20.78
2/14/2012,0,25.56,73.08,18.11
2/15/2012,0,26.25,76.96,14.23
2/16/2012,0,26.02,79.54,18.16
2/17/2012,0,26.48,74.33,23.8
2/18/2012,0,25.94,61.79,33.71
2/19/2012,0,25.97,54.79,32.97
2/20/2012,0,25.42,66.29,25.33
2/21/2012,0.5,25.63,75.83,16.94
2/22/2012,0,25.65,82,13.23
2/23/2012,0,25.88,80,8.86
2/24/2012,0,26.46,78.33,8.91
2/25/2012,0,25.79,80.38,9.91
2/26/2012,0,25.28,80.67,16.32
2/27/2012,0,25.55,71.62,20.95
2/28/2012,0,25.46,72.67,19.9
2/29/2012,0,25.67,74.42,20.21
3/1/2012,0,26.26,75.17,21.59
3/2/2012,0,26.72,71.75,20.99
3/3/2012,0,25.89,77.54,20.01
3/4/2012,0.3,26.73,74.38,17.57
3/5/2012,0,26.04,78.42,12.11
3/6/2012,0,26.72,74.92,10.05
3/7/2012,0,26.82,76.88,8.85
3/8/2012,0,26.87,78.46,10.09
3/9/2012,0,26.17,74.92,15.63
3/10/2012,0,26.28,74.25,23.33
3/11/2012,0,27.05,68.25,26.49
3/12/2012,0,27.29,66.75,27.14
3/13/2012,0,27.23,68.67,26.56
3/14/2012,0,27.1,70.71,24.19
3/15/2012,0,27.58,69.88,21.95
3/16/2012,0,26.86,75.33,19.5
3/17/2012,0,26.21,71.67,16.77
3/18/2012,0,26.29,71.54,15.56
3/19/2012,0,26.62,70.08,13.73
3/20/2012,0.4,27.78,68.96,10.24
3/21/2012,0.1,27.08,73.25,11.87
3/22/2012,0,27.29,70.83,11.56
3/23/2012,0,27.67,73.54,8.62
3/24/2012,0,26.98,70.33,22.8
3/25/2012,0,28.2,57.12,26.98
3/26/2012,0,28.18,53.29,31.06
3/27/2012,0,27.91,54.83,28.26
3/28/2012,0,27.97,55.12,26.95
3/29/2012,0.7,28.23,59.42,21.59
3/30/2012,10.7,24.07,93.42,15.2
3/31/2012,0.9,26.74,69.75,26.64
4/1/2012,84,22.58,94.79,26.75
4/2/2012,2.8,24.96,87.67,7.86
4/3/2012,0,26.17,81.58,9.69
4/4/2012,0,26.47,77.33,12.17
4/5/2012,0,27.07,76.58,8.51
4/6/2012,0,26.97,80.12,6.28
4/7/2012,0,26.7,76.96,14.61
4/8/2012,0,26.84,74.96,18.47
4/9/2012,0,26.79,76.71,19.12
4/10/2012,0,26.97,75.62,17.3
4/11/2012,2.1,26.69,78.54,12.76
4/12/2012,0,27.23,76.54,10.06
4/13/2012,0.4,27.15,78.58,7.96
4/14/2012,0,27.64,75.17,9.92
4/15/2012,0,27.64,76.08,6.04
4/16/2012,0,27.79,77.04,5.47
4/17/2012,0,27.95,76.88,7.56
4/18/2012,0,27.75,75.79,7.75
4/19/2012,0,27.56,77.96,6.57
4/20/2012,0,27.83,75.21,7.07
4/21/2012,0,28.13,75.54,8.53
4/22/2012,0,27.71,80.21,7.35
4/23/2012,1.1,27.54,79.33,5.26
4/24/2012,0,28.21,76.38,8.02
4/25/2012,0,29.44,71.25,12.49
4/26/2012,0.5,29.04,72.46,12.21
4/27/2012,0.4,28.62,73.83,8.94
4/28/2012,2.7,27.52,78.71,7.55
4/29/2012,0.1,28.18,72.96,13.03
4/30/2012,0,28.19,74.5,14.58
5/1/2012,0,28.15,76.62,15.26
5/2/2012,0,28.36,75.71,14.51
5/3/2012,0,28.85,73.83,14.12
5/4/2012,0,28.89,75.08,15.27
5/5/2012,0.5,29.22,71.88,8.81
5/6/2012,1.5,28.11,75.62,5.49
5/7/2012,0.1,27.17,79.67,6.31
5/8/2012,0.1,27.33,79.17,5.68
5/9/2012,0,27.69,77.79,7.63
5/10/2012,0,28.28,77.79,7.97
5/11/2012,0,28.43,76.62,10.88
5/12/2012,0.2,28.61,72.62,12.64
5/13/2012,0.7,28.58,72.5,11.22
5/14/2012,1.5,27.98,76.75,9.74
5/15/2012,12,26.94,86,9.32
5/16/2012,8.1,26.86,86.58,9.35
5/17/2012,1.4,26.56,83,16.59
5/18/2012,0.4,27.34,81.54,17.64
5/19/2012,0,28.21,79.42,15.71
5/20/2012,0.4,29.2,78.25,15.85
5/21/2012,2.5,28.54,80.33,16.13
5/22/2012,0,28.88,75.75,17.37
5/23/2012,0,28.03,77.5,18.75
5/24/2012,0.9,27.85,78.04,20.07
5/25/2012,0.2,27.96,77.67,19.18
5/26/2012,0,27.76,79.04,20.96
5/27/2012,2.8,26.44,87.54,15.19
5/28/2012,0,27.7,82.33,15.14
5/29/2012,4.2,27.8,83.5,10.68
5/30/2012,5.5,27.81,85.38,7
5/31/2012,5.4,28.26,83.62,2.81
6/1/2012,5.8,27.07,89.04,2.77
6/2/2012,2.9,27.05,89.38,4.28
6/3/2012,9.8,27.3,88.33,8.95
6/4/2012,0,26.93,90.5,13.12
6/5/2012,1.4,27.02,90.42,13.6
6/6/2012,6.8,27.33,88.62,12.35
6/7/2012,4.7,26.32,88,22.37
6/8/2012,6.3,25.37,92.88,20.96
6/9/2012,6.1,25.76,91.04,20.22
6/10/2012,2.1,27.27,82.88,21.47
6/11/2012,0.1,27.55,78.29,26.87
6/12/2012,0.2,28.14,72.83,28.83
6/13/2012,0,28.39,69.08,22.19
6/14/2012,0,28.91,69,21.56
6/15/2012,0,28.63,69,28.64
6/16/2012,0,28.69,68.62,28.82
6/17/2012,0,27.42,77.5,30.08
6/18/2012,0,27.4,75.21,26.02
6/19/2012,0,28.59,69.54,26.27
6/20/2012,0,27.91,75.08,26.07
6/21/2012,0.5,27.78,77.62,21.17
6/22/2012,0,27.72,80.21,16.58
6/23/2012,1.6,26.67,84.29,18.07
6/24/2012,0,27.46,75.12,20.12
6/25/2012,0,28.29,70.38,23.79
6/26/2012,0.1,29.15,67.21,23.78
6/27/2012,2.1,27.98,72.71,22.76
6/28/2012,2.6,27.45,76.42,17.25
6/29/2012,0.2,27.1,80.46,14.82
6/30/2012,2.5,26.75,81.29,19.93
7/1/2012,2.9,26.35,82.62,17.43
7/2/2012,5.3,26.31,89.54,10.71
7/3/2012,6.8,26.59,89.46,7.58
7/4/2012,14.2,26.03,93.33,10.5
7/5/2012,10.8,25.58,95.79,15.8
7/6/2012,0,26.69,84.42,18.83
7/7/2012,1.7,26.61,83.88,17.92
7/8/2012,3.4,25.99,87.62,12.19
7/9/2012,3.2,26.57,87.33,8.96
7/10/2012,5.3,26.29,87.92,7.02
7/11/2012,5.3,25.82,88.67,8.75
7/12/2012,0.3,26.6,83.58,14.28
7/13/2012,1.7,26.75,84.58,14.12
7/14/2012,2.4,26.46,87.29,14.73
7/15/2012,0.3,27.65,81.17,11.73
7/16/2012,7,27.01,87.17,11.36
7/17/2012,1.8,27.42,83.46,11.2
7/18/2012,4.1,26.78,86.75,10.22
7/19/2012,10.4,26.55,89.46,9.52
7/20/2012,5.6,26.64,88.71,10.77
7/21/2012,3.5,25.99,90.92,15.17
7/22/2012,0.5,27.65,75.04,25.83
7/23/2012,0,28.38,68,32.46
7/24/2012,0,27.66,71.42,31.17
7/25/2012,0,27.05,75.83,27.53
7/26/2012,0,27.18,77.79,25.37
7/27/2012,2.2,26.59,83.5,21.26
7/28/2012,6.5,25.58,90.54,19.49
7/29/2012,0.2,25.81,83.58,21.39
7/30/2012,0,27,69.12,21.78
7/31/2012,0,26.69,72.58,23.78
8/1/2012,0,27.44,70.33,26.76
8/2/2012,0.4,27.44,71.04,26.39
8/3/2012,0,28.09,67.46,23.8
8/4/2012,0.8,27.79,72.42,18.9
8/5/2012,0.5,27.83,75.83,25.52
8/6/2012,0.1,27.95,74.88,26.82
8/7/2012,0,27.79,73,28.19
8/8/2012,0,28.08,70.62,28.17
8/9/2012,0,28.4,70.88,27.67
8/10/2012,0,27.83,75.08,24.45
8/11/2012,0,28.34,73.75,21.7
8/12/2012,0,27.94,75.46,26.59
8/13/2012,0,27.88,74.71,25.96
8/14/2012,0.5,27.53,76.83,24.84
8/15/2012,3.1,27.04,80.75,23.2
8/16/2012,13.8,26.47,85.54,19.94
8/17/2012,0,26.1,86.92,24.16
8/18/2012,1.7,26.22,88.25,22.68
8/19/2012,0.5,26.43,84.92,15.9
8/20/2012,0.2,26.86,82.12,12.7
8/21/2012,4.1,26.31,88.58,10.74
8/22/2012,5.5,26.27,89.83,6.95
8/23/2012,9.9,26.17,89.67,7.22
8/24/2012,3.9,25.81,89.62,11.63
8/25/2012,0,26.4,85.92,16.97
8/26/2012,0.8,27.21,84.12,17.42
8/27/2012,2.2,26.83,85.71,19.12
8/28/2012,2.7,26.18,89.88,19.78
8/29/2012,0.5,26.66,87.79,14.11
8/30/2012,0,25.97,89.62,15.36
8/31/2012,2.4,26.49,89.08,12.85
9/1/2012,2.2,26.2,87.67,15.39
9/2/2012,2.8,26.15,87.38,16.78
9/3/2012,0,26.68,83.21,19.27
9/4/2012,7.1,26.06,89.67,4.93
9/5/2012,1.7,25.49,94.79,12.33
9/6/2012,0,25.54,90.25,16.02
9/7/2012,6.4,25.71,90.67,8.58
9/8/2012,1,26.92,83.71,3.06
9/9/2012,3.2,26.51,86.71,2.64
9/10/2012,2.3,26.1,87.33,2.18
9/11/2012,16.9,25.48,94.21,4.9
9/12/2012,1.8,26,90.33,11.18
9/13/2012,4.9,26.3,88.67,10.58
9/14/2012,11,25.87,91,4.2
9/15/2012,0,25.54,91.83,3.36
9/16/2012,0,25.73,90.5,5.07
9/17/2012,0,25.93,88.04,2.71
9/18/2012,0,26.47,85.04,2.66
9/19/2012,0,25.15,93.46,1.45
9/20/2012,1.9,25.77,91.5,4.03
9/21/2012,2.2,25.64,91.79,2.73
9/22/2012,7.5,25.79,91.17,4.88
9/23/2012,16.8,25.96,92.5,3.16
9/24/2012,7.4,25.73,92.38,2.22
9/25/2012,0,25.88,88.92,5.25
9/26/2012,2.4,25.72,90.5,5.03
9/27/2012,7.8,25.79,92,2.73
9/28/2012,7,24.66,95.92,2.16
9/29/2012,0,25.81,90.67,2.47
9/30/2012,5.6,25.7,92.29,1.91
10/1/2012,22.7,25.89,93.88,4.25
10/2/2012,13.9,25.29,93.54,9.11
10/3/2012,4.1,25.09,92.12,6.65
10/4/2012,8.1,25.4,93,2.28
10/5/2012,4.2,25.45,91.12,4.1
10/6/2012,0,25.5,91.62,8.12
10/7/2012,3.5,25.76,90.88,7.18
10/8/2012,1.2,25.22,89.38,11.12
10/9/2012,0,26.28,82.58,12.55
10/10/2012,1.7,26.2,85.67,10.53
10/11/2012,0,26.41,80.67,13.53
10/12/2012,0.1,25.74,84,11.98
10/13/2012,0.2,25.65,84.38,11.57
10/14/2012,0,25.59,84.17,11.3
10/15/2012,0,25.2,85.92,13.12
10/16/2012,0,25.14,87.5,13.22
10/17/2012,0,25.36,81.92,18.18
10/18/2012,0,25.26,81.12,21.89
10/19/2012,0,25.39,82.54,20.73
10/20/2012,0,25.81,81.75,21.02
10/21/2012,0,25.99,81.25,22.54
10/22/2012,2.3,25.4,84.33,21.76
10/23/2012,0,26.32,80.58,22.68
10/24/2012,0,25.76,82.75,20.24
10/25/2012,0,25.84,80.38,18.99
10/26/2012,0,26.27,75.54,9.79
10/27/2012,0,26.2,84.54,10.1
10/28/2012,1.7,26.31,86.96,4.53
10/29/2012,0,26.05,84.5,10.84
10/30/2012,0,25.7,83.71,16.23
10/31/2012,0,25.89,83.33,19
11/1/2012,0,25.72,84.38,19.16
11/2/2012,0,25.72,82.54,18.71
11/3/2012,0,25.69,83.12,16.04
11/4/2012,0,25.83,83.04,18.93
11/5/2012,0,25.91,82.62,18.07
11/6/2012,0,25.74,82.79,18.45
11/7/2012,0,25.88,81,18.96
11/8/2012,0,26.17,81.58,16.84
11/9/2012,0,26.16,81.83,15.71
11/10/2012,0.7,26.34,83.92,17.49
11/11/2012,1.2,26.07,84.83,20.59
11/12/2012,0,26.45,79.25,23.17
11/13/2012,0,26.87,73.17,24.75
11/14/2012,5.6,26.17,78.25,21.82
11/15/2012,0.5,25.01,89.83,18.9
11/16/2012,0,26.55,82.17,9.81
11/17/2012,1.6,25.68,88.17,11.9
11/18/2012,0,26.09,83.42,18.18
11/19/2012,0,26.08,81.46,19.07
11/20/2012,0,26.05,81.33,19.09
11/21/2012,2.1,25.99,85.17,16.31
11/22/2012,0,26.13,83.25,13.88
11/23/2012,1.2,25.78,85.33,13.35
11/24/2012,0.6,25.33,86.25,18.94
11/25/2012,0,25.5,82.58,20.18
11/26/2012,0,25.61,83.21,18.16
11/27/2012,0,26.33,80,21.85
11/28/2012,0,26.05,80.92,20.75
11/29/2012,0,25.46,81.29,19.67
11/30/2012,0,25.27,79.17,19.81
12/1/2012,0,23.61,79.79,17.63
12/2/2012,0,24.12,78.79,19.74
12/3/2012,0,24.38,80.62,23.19
12/4/2012,0,24.2,76.42,20.17
12/5/2012,0,25.01,79.54,18.51
12/6/2012,0,26.01,77,19.36
12/7/2012,0,26.34,76.88,14.78
12/8/2012,0,26.21,78.08,13.6
12/9/2012,0,25.96,77.46,18.29
12/10/2012,0,26.24,78.67,16.07
12/11/2012,0,25.39,79.25,20.04
12/12/2012,0,25.34,72.75,25.7
12/13/2012,0,26,73.12,23.4
12/14/2012,0,25.47,81.58,22.11
12/15/2012,0,25.73,81.5,20.82
12/16/2012,0,25.96,82.08,20.29
12/17/2012,0,25.52,80.58,21.01
12/18/2012,0,26.04,76.62,24.1
12/19/2012,0,25.19,75.46,27.13
12/20/2012,0,25.24,75.5,24.28
12/21/2012,0,26.06,77.29,23.96
12/22/2012,0,26.39,73.04,27.11
12/23/2012,0,25.41,67.67,33.07
12/24/2012,0,24.56,67.79,33.75
12/25/2012,0,24.05,70.75,26.67
12/26/2012,0,25.19,73.71,24.59
12/27/2012,0,25.94,73.54,23.31
12/28/2012,0.2,25.18,78.33,23.59
12/29/2012,0,26.54,77.83,23.11
12/30/2012,0,26.01,73.5,31.65
12/31/2012,0,24.17,63.92,35.41
1/1/2013,0,24.59,66.71,30.12
1/2/2013,0,25.6,67.88,26.75
1/3/2013,0,26.03,69.54,27.05
1/4/2013,0,25.73,64,29.02
1/5/2013,8.8,25.52,67.29,25.49
1/6/2013,13.9,23.21,93.54,23.12
1/7/2013,1,24,92.21,23.24
1/8/2013,0,24.47,83.79,21.26
1/9/2013,0,25.93,71.17,26.68
1/10/2013,0,24.91,66.38,29.62
1/11/2013,0,24.78,64.79,28.29
1/12/2013,0,25.12,65.12,26.27
1/13/2013,0,25.46,69.17,22.68
1/14/2013,0,24.98,73.42,24.21
1/15/2013,0,23.52,71.38,27.06
1/16/2013,0,23.05,63.12,25.69
1/17/2013,0,24.27,59.62,29.42
1/18/2013,0,24.13,57.42,34.72
1/19/2013,0,24.22,64.08,28.51
1/20/2013,0,25.43,69.21,24.06
1/21/2013,0,25.23,77.08,23.22
1/22/2013,0,25.16,73.17,23.84
1/23/2013,0,24.5,68.08,23.85
1/24/2013,0,24.14,68.88,21.68
1/25/2013,0,24,71.92,24.75
1/26/2013,0,23.7,66.62,22.07
1/27/2013,0,24,68.71,25.14
1/28/2013,0,23.98,71.29,27.11
1/29/2013,0,24.38,68.79,26.62
1/30/2013,0,24.88,70.92,25.29
1/31/2013,0,24.86,74.75,24.27
2/1/2013,0,24.9,64.08,24.77
2/2/2013,0,25.76,61.33,23.91
2/3/2013,0,26.22,68.33,24.25
2/4/2013,0,26.77,69.54,23.35
2/5/2013,0,25.51,73.46,23.36
2/6/2013,0,25.36,74.04,19.4
2/7/2013,0,25.62,75.67,11.96
2/8/2013,0,25.4,74.46,15.43
2/9/2013,0,25.57,68.04,26.77
2/10/2013,0,24.94,66.62,29.21
2/11/2013,0,25.08,69.79,26.59
2/12/2013,0,25.54,65.58,28.01
2/13/2013,0,25.99,64.04,27.01
2/14/2013,0,27.1,65.17,26.42
2/15/2013,0,26.63,69.46,25.79
2/16/2013,0,26.35,67.71,27.99
2/17/2013,0,25.42,69.17,24.39
2/18/2013,0,24.63,67.33,20.13
2/19/2013,0,24.49,66.08,20.58
2/20/2013,0,25.79,59.54,27.57
2/21/2013,0,26.94,56.54,30.74
2/22/2013,0,26.65,60,31.97
2/23/2013,0,26.39,70.88,34.3
2/24/2013,0,27.17,68.96,28.33
2/25/2013,0,27.4,65.38,27.41
2/26/2013,0,27.06,68.29,24.8
2/27/2013,0,27.02,71.29,21.24
2/28/2013,0,26.04,76.12,16.53
3/1/2013,0,26.28,73.21,12.61
3/2/2013,0,26.14,70.83,17.56
3/3/2013,0,26.26,66.33,27.1
3/4/2013,0,26.35,61.83,32.82
3/5/2013,0,25.49,61.54,31.66
3/6/2013,0,26.09,61.46,28.49
3/7/2013,0,26.35,66.79,29.22
3/8/2013,0,25.92,64.79,26.4
3/9/2013,0,26.64,60.5,20.03
3/10/2013,0,26.28,66.58,13.41
3/11/2013,0,26,69,15.81
3/12/2013,0,25.85,67.5,14.78
3/13/2013,0,26.37,68.96,10.19
3/14/2013,0,26.53,73.5,18.5
3/15/2013,0,27.11,71.62,23.73
3/16/2013,0,26.81,70.08,22.75
3/17/2013,0,26.65,73.71,14.67
3/18/2013,0,27.21,70.08,6.99
3/19/2013,0,27.22,68.71,6.43
3/20/2013,0,27.05,68.42,5.24
3/21/2013,0,26.71,70.62,6
3/22/2013,0,26.59,71.29,10.15
3/23/2013,0.2,26.37,65.62,13.72
3/24/2013,0,27.94,69.29,8.71
3/25/2013,0,28.25,75.25,5.36
3/26/2013,0,28.32,73,4.89
3/27/2013,0,28.22,74.62,5.23
3/28/2013,0,28.4,74,8.63
3/29/2013,0,28.44,71.42,10.32
3/30/2013,0,28.38,71.58,13.67
3/31/2013,0,27.89,73.04,15.99
4/1/2013,0,28.03,72.67,19.36
4/2/2013,0,27.96,72.04,19.05
4/3/2013,0,28.04,69,14.15
4/4/2013,0,28.82,67.33,7.92
4/5/2013,0,29.74,70.12,13.76
4/6/2013,0.1,30.57,72.21,13.98
4/7/2013,1,29.25,74.67,11.94
4/8/2013,0,29.14,70.92,15.04
4/9/2013,0,29.22,70.62,17.57
4/10/2013,0,28.99,68.08,23.11
4/11/2013,0.1,28.76,68.17,23.18
4/12/2013,0,27.91,67.83,26.61
4/13/2013,0,26.79,71.83,23.08
4/14/2013,0,28.5,69.04,22.34
4/15/2013,0,27.06,72.83,17.77
4/16/2013,0,28.62,69.54,9.31
4/17/2013,0,28.08,75.12,5.62
4/18/2013,0,28.62,73.38,11.3
4/19/2013,0,29.02,72.96,10.89
4/20/2013,0,29.31,71.38,7.09
4/21/2013,0.4,28.17,76.08,7.26
4/22/2013,0,29.02,68.17,18.13
4/23/2013,5.1,27.56,73,14.75
4/24/2013,0,28.61,71.79,12.66
4/25/2013,0,28.97,72.04,6.81
4/26/2013,0,29.09,70.75,6.36
4/27/2013,0.1,29.13,70.92,6.03
4/28/2013,0.1,29.19,68.79,5.24
4/29/2013,0,29.1,66.62,6.52
4/30/2013,0,28.62,70.67,5.98
5/1/2013,0.3,28.76,74.29,7.97
5/2/2013,1.8,28.06,77.33,7.17
5/3/2013,0.3,29.1,73.12,5.83
5/4/2013,0,28.74,73.25,11.01
5/5/2013,0,29.22,68.92,19.19
5/6/2013,0,27.93,72.33,16.78
5/7/2013,0,28.56,71.42,16.52
5/8/2013,0,29.34,70.62,12.49
5/9/2013,0,29.42,70.83,5.43
5/10/2013,0.1,29.64,72,5.71
5/11/2013,6.3,28.68,80.54,9.26
5/12/2013,0.5,29.81,71.04,10.74
5/13/2013,0.6,29.19,73.12,13.91
5/14/2013,1.9,29.97,71.12,14.91
5/15/2013,0.2,30.29,67.96,15.54
5/16/2013,0,30.29,65.96,15.55
5/17/2013,1.6,29.16,72.25,14.7
5/18/2013,0,28.8,73.29,15.8
5/19/2013,1.1,28.9,73.71,16.82
5/20/2013,0.7,28.62,74.62,19.04
5/21/2013,4,27.75,80.67,19.83
5/22/2013,0,29.82,69.71,18.69
5/23/2013,0.1,28.69,74.75,13.6
5/24/2013,0,29.05,73.54,10.43
5/25/2013,0,29.65,71.83,10.31
5/26/2013,0,29.31,71.75,12.83
5/27/2013,1.5,28.91,73.17,13.05
5/28/2013,0.4,29.5,71.5,12.18
5/29/2013,0,28.99,72.08,9.16
5/30/2013,0,28.66,71.62,8.04
5/31/2013,0,28.39,72.58,11.48
6/1/2013,0,28.44,72.88,9
6/2/2013,0.9,28.09,76.42,4.28
6/3/2013,11,27.37,81.79,4.29
6/4/2013,0.3,27.98,78.42,4.66
6/5/2013,0.6,28.1,77.21,7.18
6/6/2013,0,28.83,73.67,10.33
6/7/2013,0,28.68,76.58,7.65
6/8/2013,0.2,29.38,73.92,14.52
6/9/2013,2.1,29.07,76.54,16.15
6/10/2013,0.4,30.19,70.92,18.67
6/11/2013,9.6,28,85.88,12.6
6/12/2013,10.7,27.56,86.42,6.51
6/13/2013,11.1,28.05,84.29,5.34
6/14/2013,5.4,27.31,86,10.97
6/15/2013,2.1,27.71,83.25,12.33
6/16/2013,0.8,27.64,78.83,16.55
6/17/2013,0,28.6,71.54,19.52
6/18/2013,5.9,27.73,79.62,18.96
6/19/2013,0,29.17,71.62,23.61
6/20/2013,3,27.88,77.79,20.78
6/21/2013,1.7,27.9,76.79,22.7
6/22/2013,0.1,27.89,76.04,25.89
6/23/2013,0,28.37,75.04,28.62
6/24/2013,3.8,26.76,85.58,18.68
6/25/2013,0.1,28.73,75.04,15.39
6/26/2013,14.1,26.93,86.46,17.03
6/27/2013,1.4,28.02,77.75,18.81
6/28/2013,0.1,27.49,75.25,19.21
6/29/2013,0.1,28.11,72.54,15.97
6/30/2013,1.4,28.19,76.75,13.63
7/1/2013,5.8,27.71,82.33,15.44
7/2/2013,0.1,28.26,73.79,16.8
7/3/2013,0.1,28.12,77.83,8.41
7/4/2013,0.8,27.66,80.83,6.45
7/5/2013,0,27.81,78.21,9.36
7/6/2013,2.9,26.66,84.33,8.44
7/7/2013,10.8,25.86,87.96,11.84
7/8/2013,0,26.8,82.62,9.06
7/9/2013,6.5,26.42,88.67,8.84
7/10/2013,9.3,26.48,86.58,8.8
7/11/2013,2,28.29,76.17,6.07
7/12/2013,0,29.55,73.88,6.72
7/13/2013,0.1,29.19,74.58,8.47
7/14/2013,0.2,28.48,76.96,8.69
7/15/2013,12.1,26.58,88.08,9.81
7/16/2013,22.5,25.71,91.62,12.13
7/17/2013,2,27.09,86.29,5.54
7/18/2013,4.1,27.63,83.58,4.63
7/19/2013,14.1,26.37,90.62,9.89
7/20/2013,23,26.72,83.5,11.14
7/21/2013,7.2,27.11,82.5,9.45
